レースコード,レース日,predict_result_1,predict_result_2,predict_result_3,predict_result_4,predict_result_5,predict_result_6,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6,result
20240626BWK09,20240626,1,1,1,0,0,0,1.9,3.8,10.4,18.7,13.3,33.7,77.9,72.7,112.9,163.7,11.4,20.8,30.6,31.4,37.6,81.8,86.1,172.3,204.7,121.3,1=2=3
20240626BWK10,20240626,1,1,1,0,0,0,3.5,15.2,20.7,32.9,3.4,4.8,9.4,25.9,32.0,48.3,21.5,36.8,47.3,136.0,72.5,94.6,25.3,46.3,55.8,145.1,1=2=5
20240626BWK11,20240626,1,1,0,0,0,0,3.3,8.5,4.2,3.3,33.5,25.4,12.8,41.9,41.9,27.0,47.9,69.9,30.5,88.3,54.1,32.2,186.4,279.6,186.4,83.8,1=2=5
20240626BWK12,20240626,1,1,0,0,0,0,5.1,3.4,6.2,9.4,9.6,15.2,16.3,11.3,10.9,19.2,43.5,90.4,162.7,46.9,69.7,93.8,101.7,203.4,116.2,78.7,2=4=6
20240626EDG01,20240626,1,0,1,0,0,0,4.3,7.1,18.4,49.8,2.4,9.5,17.4,19.9,36.8,64.6,18.9,48.8,54.3,88.6,82.5,119.6,25.1,37.3,55.6,85.4,1=2=3
20240626EDG02,20240626,1,1,1,0,0,0,4.6,7.7,11.6,9.8,9.2,11.8,9.3,10.5,14.4,15.6,37.0,45.2,30.3,42.3,39.8,49.3,38.1,26.9,37.5,31.0,1=3=6
20240626EDG03,20240626,0,0,0,0,1,0,10.5,20.3,6.6,10.7,22.8,6.2,10.7,19.4,36.0,12.6,43.1,14.6,24.1,27.3,45.0,13.6,26.2,38.3,9.9,16.3,2=3=6
20240626EDG04,20240626,1,0,0,1,0,0,6.5,6.9,36.0,16.0,6.2,27.7,12.0,28.7,7.2,50.5,9.8,30.4,21.7,51.3,13.3,72.8,26.1,10.5,50.5,29.5,1=2=3
20240626EDG05,20240626,1,1,0,0,0,1,5.2,5.9,34.0,2.3,29.0,80.8,10.1,83.4,12.1,58.8,35.4,52.8,15.5,89.2,14.9,51.7,143.7,47.0,117.6,89.2,1=2=5
20240626EDG06,20240626,1,1,1,0,0,0,2.6,27.6,13.1,19.8,10.4,4.0,11.6,53.9,68.3,29.2,43.9,13.0,30.4,74.9,76.8,32.3,56.9,62.7,22.5,43.2,1=2=3
20240626EDG07,20240626,0,1,0,0,1,0,22.3,11.9,2.2,21.3,54.3,25.5,145.0,14.7,74.5,17.1,56.7,12.4,53.2,7.0,49.2,5.8,104.4,217.5,62.1,30.7,1=5=6
20240626EDG08,20240626,1,0,0,1,0,0,14.1,8.4,22.7,40.2,4.0,19.8,15.7,13.2,6.5,33.3,20.4,62.5,63.8,29.6,22.2,79.3,12.1,8.7,36.2,17.0,2=4=6
20240626EDG09,20240626,1,1,1,0,0,0,4.2,23.9,33.9,14.4,5.8,8.8,3.0,33.2,25.8,29.0,55.9,48.7,19.0,201.5,107.9,111.9,42.5,25.6,21.9,65.7,1=2=6
20240626EDG10,20240626,1,1,1,0,0,0,3.9,23.4,14.9,16.4,9.2,5.3,13.9,51.4,52.4,31.9,20.0,7.0,9.6,69.0,72.8,26.2,46.0,65.5,16.7,63.9,1=4=5
20240626EDG11,20240626,1,0,1,0,0,0,3.6,26.0,55.4,21.9,4.8,13.4,3.5,36.4,19.7,36.4,26.5,57.9,17.7,141.6,59.3,182.1,46.3,11.9,31.4,134.2,2=3=4
20240626EDG12,20240626,1,1,1,0,0,0,3.9,15.6,40.8,15.4,3.8,7.8,5.8,32.1,15.2,35.7,27.4,48.4,21.0,98.6,54.9,114.3,46.1,19.5,42.6,109.9,1=3=6
20240626FKO01,20240626,1,1,1,1,0,0,1.8,9.5,117.7,11.4,6.3,49.7,5.7,82.8,24.3,124.2,19.6,97.2,14.8,223.6,62.1,186.3,319.5,55.9,139.7,319.5,1=3=6
20240626FKO02,20240626,1,0,1,1,0,0,4.0,5.5,9.3,77.0,3.4,4.8,77.0,7.1,81.2,97.5,44.3,81.2,243.8,73.1,146.3,86.0,34.8,162.5,243.8,209.0,1=2=3
20240626FKO03,20240626,1,1,1,1,0,0,3.4,6.5,32.2,60.4,3.4,14.9,23.5,25.7,56.8,193.3,5.9,15.3,107.4,42.0,80.5,193.3,14.7,71.6,241.6,80.5,1=2=5
20240626FKO04,20240626,1,1,0,1,1,0,4.6,12.1,20.1,87.2,3.0,3.1,38.4,11.8,100.6,145.3,22.5,50.3,145.3,87.2,109.0,93.4,13.3,118.9,145.3,186.8,1=2=5
20240626FKO05,20240626,1,1,0,1,0,0,6.8,6.5,18.4,23.8,9.3,24.1,42.2,21.8,38.3,88.2,5.3,16.6,20.9,8.8,14.7,48.3,9.4,28.5,59.7,33.8,2=3=5
20240626FKO06,20240626,1,1,1,0,0,0,1.5,6.5,27.8,6.4,9.8,47.8,12.5,120.7,27.2,181.0,29.1,126.7,115.2,230.4,115.2,158.4,181.0,230.4,633.7,253.5,1=2=3
20240626FKO07,20240626,1,1,0,0,0,0,3.3,6.4,16.7,13.1,4.8,7.9,9.1,18.3,27.1,31.6,34.8,59.0,50.3,43.8,56.6,75.5,54.3,79.9,79.9,79.9,1=2=3
20240626FKO08,20240626,1,1,1,0,0,0,1.8,7.6,12.1,43.2,3.9,9.6,53.6,18.7,93.8,112.5,25.5,86.5,160.8,75.0,140.7,375.2,59.2,562.8,1125,562.8,1=3=5
20240626FKO09,20240626,1,1,0,0,0,0,6.1,6.0,4.2,9.5,12.4,7.0,17.3,10.8,19.3,14.3,46.7,38.6,73.7,67.5,76.0,52.8,67.5,101.3,69.5,41.2,2=3=5
20240626FKO10,20240626,1,1,0,1,0,0,3.3,3.0,27.8,57.8,4.5,28.7,55.3,12.3,21.0,75.2,14.8,55.3,144.7,33.2,62.7,209.0,26.4,44.2,250.8,33.8,1=3=4
20240626FKO11,20240626,1,1,1,1,0,0,6.0,2.5,12.0,59.0,4.0,20.6,75.6,10.4,32.0,80.4,13.2,49.1,99.5,21.1,74.1,189.1,35.6,105.0,290.9,67.5,1=2=4
20240626FKO12,20240626,1,1,1,0,0,0,2.1,3.2,11.0,21.5,6.7,12.1,30.2,21.3,42.9,81.5,51.2,61.1,86.6,109.9,203.9,203.9,103.0,163.1,244.7,208.2,1=2=3
20240626KJM01,20240626,1,1,1,0,0,0,2.6,3.7,3.2,14.2,32.1,24.9,67.6,23.3,80.3,95.2,36.7,42.8,91.8,26.2,64.3,80.3,116.9,91.8,214.3,142.9,1=2=3
20240626KJM02,20240626,1,0,1,0,0,1,3.7,28.9,22.7,14.0,16.8,10.5,5.2,68.7,54.3,33.6,22.1,12.3,5.3,85.2,55.5,36.9,47.5,25.5,15.0,88.3,2=3=6
20240626KJM03,20240626,1,0,0,1,0,0,5.2,4.6,12.7,22.0,3.7,11.6,17.4,8.6,8.0,36.8,45.6,163.0,90.0,95.0,74.4,263.3,85.5,69.8,228.2,31.9,1=2=6
20240626KJM04,20240626,1,0,0,1,0,1,18.8,6.0,26.8,11.2,10.6,38.2,15.9,6.9,2.9,18.1,90.0,154.0,102.7,51.3,21.6,82.4,74.1,31.6,94.4,9.0,1=4=6
20240626KJM05,20240626,1,0,0,1,0,1,8.6,3.6,35.9,5.4,5.6,33.1,9.0,22.2,3.7,35.6,113.3,307.7,165.7,331.4,56.6,253.4,205.1,74.2,253.4,100.2,1=3=6
20240626KJM06,20240626,1,0,0,0,0,0,12.2,4.2,13.4,4.4,12.9,39.7,15.8,11.4,4.1,15.5,72.6,280.9,93.6,62.8,19.5,85.9,145.2,81.0,300.9,30.5,1=2=3
20240626KJM07,20240626,1,0,1,0,0,1,6.8,24.7,38.5,5.1,17.9,15.8,2.9,34.4,9.7,10.2,115.6,127.7,19.7,211.1,65.6,66.5,121.3,32.1,16.3,33.4,3=5=6
20240626KJM08,20240626,1,1,0,0,0,0,13.2,15.5,14.4,3.4,36.1,29.0,10.6,40.1,6.1,5.8,42.0,107.9,33.1,74.5,16.6,17.1,118.5,51.6,42.0,14.0,1=2=6
20240626KJM09,20240626,1,1,1,0,0,0,2.7,8.4,2.9,19.2,22.4,9.2,45.6,20.3,73.3,21.0,56.2,20.2,74.4,44.3,134.4,38.7,79.3,142.3,87.9,112.5,1=5=6
20240626KJM10,20240626,1,1,0,1,0,0,3.1,2.3,10.5,26.2,6.7,16.6,36.7,19.6,41.7,57.7,25.2,74.0,142.0,51.0,84.7,181.2,87.6,154.5,238.9,150.1,1=2=4
20240626KJM11,20240626,1,1,0,0,0,0,1.8,4.6,7.5,9.9,11.2,17.5,24.0,27.3,37.7,52.5,54.3,91.5,89.0,123.2,168.6,168.6,114.4,133.5,200.2,145.6,1=2=3
20240626KJM12,20240626,1,1,0,0,0,0,2.3,3.7,5.3,15.0,11.4,11.4,38.6,28.7,47.9,46.9,51.6,31.5,129.7,169.6,245.0,157.5,90.6,330.7,206.7,161.3,1=2=4
20240626KRT01,20240626,1,1,1,0,0,0,2.4,4.4,11.9,31.5,3.7,9.6,29.6,23.2,46.4,67.5,39.4,100.5,154.0,126.3,109.5,189.5,88.0,102.6,176.0,158.9,1=4=5
20240626KRT02,20240626,1,1,0,0,0,0,2.7,2.3,5.1,22.4,11.4,30.2,51.5,18.7,35.4,54.1,51.5,157.1,235.7,70.2,137.5,206.2,235.7,366.7,366.7,126.9,1=2=3
20240626KRT03,20240626,1,0,1,1,0,0,5.5,34.2,45.7,41.3,2.9,3.9,5.4,40.5,28.4,67.9,54.7,87.7,38.3,383.0,85.9,221.7,28.8,13.8,30.3,110.8,1=2=5
20240626KRT04,20240626,1,1,1,0,1,0,3.0,12.5,6.4,34.1,9.2,3.9,22.2,25.1,49.4,40.6,36.9,10.4,59.8,56.1,126.3,103.3,29.1,68.9,44.1,108.2,3=4=5
20240626KRT05,20240626,1,0,0,0,1,0,12.5,16.9,4.8,56.1,12.9,2.5,65.5,4.5,58.7,18.3,72.0,33.2,189.3,40.2,118.9,100.2,20.4,176.3,54.9,28.0,1=4=5
20240626KRT06,20240626,0,0,0,1,1,0,30.0,16.8,33.5,51.2,12.5,16.1,38.0,5.0,3.9,14.0,86.8,153.6,190.2,41.6,61.4,72.6,15.2,31.2,39.1,3.3,1=4=5
20240626KRT07,20240626,1,1,0,1,0,0,13.3,14.4,4.4,10.4,39.2,10.6,18.0,8.7,28.1,5.0,102.2,28.8,46.2,27.6,78.5,12.6,41.1,76.7,22.0,14.5,1=4=5
20240626KRT08,20240626,1,0,0,1,0,0,27.1,26.9,31.6,49.3,11.8,25.0,31.9,3.4,4.3,7.5,53.4,67.8,59.2,29.8,31.0,50.1,27.8,23.1,47.2,6.0,1=4=6
20240626KRT09,20240626,1,1,0,0,0,0,3.7,4.5,5.7,17.6,36.9,35.5,77.9,41.2,80.1,127.5,8.9,10.3,18.2,9.3,21.1,25.5,59.7,140.3,85.0,73.8,1=2=4
20240626KRT10,20240626,1,1,1,0,0,0,3.8,5.3,21.9,10.9,4.5,19.5,8.8,20.8,10.4,23.2,22.1,121.3,34.0,82.1,49.8,132.9,66.4,42.9,107.3,107.3,3=4=6
20240626KRT11,20240626,1,1,0,1,0,0,2.3,2.5,7.6,31.5,11.8,20.8,74.9,21.4,68.1,57.6,29.4,39.4,96.7,58.8,93.7,99.9,76.9,199.9,157.8,149.9,1=2=3
20240626KRT12,20240626,1,1,0,0,0,0,2.4,3.0,15.2,39.8,4.5,20.6,55.0,16.2,45.1,66.8,24.3,98.5,106.9,76.4,81.3,149.7,76.4,113.4,208.0,124.8,1=2=4
20240626KRY01,20240626,1,0,1,0,1,0,7.0,38.1,7.4,64.4,14.7,2.2,25.1,20.2,107.9,32.8,28.3,8.2,63.6,39.7,118.1,85.5,11.8,76.3,20.2,80.0,2=3=5
20240626KRY02,20240626,1,1,1,0,1,0,2.3,8.3,3.6,58.8,39.7,18.8,153.0,51.8,133.1,102.0,13.0,6.0,68.0,15.3,133.1,95.6,54.6,180.0,117.7,255.1,2=3=5
20240626KRY03,20240626,1,0,1,1,0,0,11.0,20.8,40.9,30.0,3.1,8.3,5.8,15.8,7.4,19.5,40.3,49.4,65.3,121.0,87.5,101.5,20.2,13.5,31.2,27.8,1=2=3
20240626KRY04,20240626,1,1,1,1,1,0,4.0,10.9,26.0,128.1,3.3,7.3,70.9,16.8,128.1,202.8,6.8,15.1,78.5,24.0,101.4,117.7,8.4,76.0,104.3,135.2,1=2=5
20240626KRY05,20240626,1,0,0,1,0,0,12.5,6.9,80.7,58.8,3.6,52.4,45.9,53.4,15.4,228.6,3.7,69.1,34.3,57.9,11.4,196.0,31.9,4.7,187.0,67.4,2=4=6
20240626KRY06,20240626,1,1,1,0,0,0,5.8,8.3,35.7,6.0,4.2,53.3,3.8,82.2,5.9,59.4,39.4,128.8,46.8,145.8,42.4,145.8,145.8,33.3,188.5,135.6,1=2=4
20240626KRY07,20240626,1,0,1,0,0,0,4.0,9.0,22.2,116.8,3.2,6.7,57.9,10.5,57.9,94.5,12.2,21.1,128.5,25.4,107.1,156.7,12.6,59.5,107.1,36.9,1=4=6
20240626KRY08,20240626,1,1,1,0,0,0,4.5,15.8,2.1,20.8,24.9,5.1,44.5,20.2,66.3,23.0,44.2,19.1,96.7,49.8,124.3,57.5,63.1,159.8,87.0,88.0,1=2=3
20240626KRY09,20240626,1,1,1,0,0,0,1.7,6.1,11.1,6.3,15.5,27.7,19.5,58.3,53.9,75.0,30.1,38.4,28.2,77.9,71.5,81.1,131.2,133.4,167.5,164.0,1=3=4
20240626KRY10,20240626,1,1,0,0,0,0,28.8,6.1,5.2,18.4,37.1,30.0,74.3,3.3,8.1,6.0,116.4,151.2,156.6,22.9,53.4,43.2,91.3,173.1,156.6,10.5,4=5=6
20240626KRY11,20240626,1,1,0,1,0,0,5.6,2.8,7.9,12.5,33.2,56.2,75.9,23.0,32.1,87.1,13.8,26.9,44.9,8.2,9.9,33.0,75.5,101.4,188.2,21.6,1=2=3
20240626KRY12,20240626,1,1,1,0,0,0,2.6,7.1,7.3,32.7,9.6,12.5,37.4,22.3,48.7,48.1,13.5,9.6,48.7,24.5,50.8,50.6,33.7,78.8,56.3,51.9,1=3=4
20240626MKN01,20240626,1,0,1,0,0,0,8.5,5.0,4.9,27.0,7.5,6.7,34.3,4.1,15.8,16.6,138.5,109.1,180.0,65.4,156.5,128.6,62.0,189.5,105.9,36.7,1=4=5
20240626MKN02,20240626,1,1,0,1,0,0,3.8,2.5,13.7,4.8,34.0,78.7,52.5,37.4,12.4,70.0,29.3,94.5,51.1,39.3,13.8,78.7,199.0,72.7,315.1,60.0,1=2=5
20240626MKN03,20240626,1,1,1,1,1,0,2.7,5.8,7.8,163.3,4.4,5.3,62.5,15.6,163.3,140.0,28.5,30.3,196.0,33.0,140.0,420.1,30.0,183.7,294.0,267.3,1=2=3
20240626MKN04,20240626,1,0,1,1,0,0,6.1,2.8,27.7,36.4,3.5,29.5,42.6,6.7,11.6,110.9,27.1,163.1,154.0,25.9,47.0,277.3,54.3,77.0,231.1,48.6,2=3=4
20240626MKN05,20240626,0,0,1,1,0,0,7.8,11.9,33.5,62.1,3.1,9.8,91.0,13.2,77.2,121.4,8.7,19.9,82.2,27.7,79.6,127.5,4.4,21.9,60.7,41.1,1=3=5
20240626MKN06,20240626,1,1,0,0,0,0,4.7,6.5,9.7,3.4,34.3,24.1,16.4,26.7,21.0,18.9,32.8,42.0,16.8,32.4,15.9,20.0,94.5,84.0,126.0,51.5,1=4=6
20240626MKN07,20240626,1,0,1,0,0,0,6.4,24.9,32.9,8.5,7.7,16.3,3.3,63.6,14.6,38.4,26.7,54.2,10.0,80.2,36.9,68.3,65.9,10.0,17.0,115.3,2=3=6
20240626MKN08,20240626,1,1,0,1,0,0,5.8,4.8,6.6,83.5,7.6,7.6,93.3,6.8,144.2,79.3,9.4,16.5,88.1,10.3,99.1,144.2,23.3,176.3,198.3,105.8,2=4=5
20240626MKN09,20240626,1,1,0,1,0,0,4.3,4.2,9.5,14.2,6.8,15.0,18.4,19.4,22.0,28.2,20.4,43.6,32.5,27.8,31.4,46.8,56.4,27.0,51.9,33.1,1=2=3
20240626MKN10,20240626,1,1,0,1,0,0,10.7,3.8,13.5,11.2,18.5,46.1,70.5,13.0,10.4,60.4,15.1,38.4,30.9,9.9,5.9,28.5,50.7,54.0,94.0,16.4,2=4=5
20240626MKN11,20240626,1,1,1,0,0,0,3.4,2.7,6.1,37.7,9.1,16.2,68.3,12.9,58.8,93.7,18.6,29.7,81.6,21.0,64.8,126.5,74.4,210.8,148.8,97.3,1=3=4
20240626MKN12,20240626,1,1,1,1,0,0,5.2,6.3,7.7,9.2,8.4,11.2,11.8,10.0,10.3,18.3,39.1,68.3,61.2,34.1,30.6,81.6,59.9,63.8,61.2,36.2,1=3=5
20240626MRG01,20240626,1,1,0,1,0,0,6.4,4.1,8.1,12.2,12.7,16.1,26.4,7.1,11.3,14.7,25.9,50.0,70.0,24.5,32.5,40.0,33.3,82.4,107.8,25.0,1=4=6
20240626MRG02,20240626,1,1,0,0,1,0,10.3,18.3,11.0,56.1,16.6,5.0,67.7,19.0,72.7,57.7,11.0,4.7,28.4,12.8,43.6,32.7,6.5,38.5,20.6,39.2,3=4=5
20240626MRG03,20240626,1,1,1,0,0,0,8.7,19.8,98.1,16.3,3.5,40.4,3.4,137.4,11.9,85.9,19.8,103.0,11.8,187.4,23.9,108.5,49.0,6.8,49.0,98.1,1=3=4
20240626MRG04,20240626,1,0,1,0,0,0,9.7,36.1,31.8,19.6,12.6,8.2,7.2,55.6,55.6,31.0,16.9,10.6,7.5,66.7,49.4,24.7,15.7,12.2,5.6,31.0,1=2=3
20240626MRG05,20240626,1,0,1,1,0,0,4.0,11.6,30.2,97.5,3.6,10.9,34.7,34.7,125.3,250.7,5.1,19.0,55.7,43.8,121.0,206.5,6.0,28.0,66.2,130.0,1=2=3
20240626MRG06,20240626,1,1,1,1,0,0,4.4,3.4,25.4,134.3,2.7,13.1,108.4,9.5,70.5,402.9,13.8,62.6,216.9,43.3,156.7,97.2,23.1,117.5,352.5,165.9,1=2=3
20240626MRG07,20240626,1,1,1,0,0,0,3.9,11.6,3.5,5.7,26.4,15.5,24.3,38.3,49.0,15.7,52.2,21.2,25.3,51.5,41.0,11.0,105.8,143.7,60.0,64.8,2=5=6
20240626MRG08,20240626,1,1,0,1,0,0,4.1,1.5,18.1,22.8,6.4,46.9,72.5,23.5,30.5,86.0,35.7,129.0,160.1,113.2,86.0,185.7,201.9,232.2,232.2,172.0,1=2=4
20240626MRG09,20240626,1,1,0,0,1,0,8.6,4.3,3.5,24.3,13.5,8.6,49.3,4.7,32.4,16.6,80.6,45.3,180.3,25.9,91.3,42.5,107.0,207.7,116.1,42.8,1=2=4
20240626MRG10,20240626,1,1,0,0,0,0,4.3,6.8,2.9,10.5,14.0,10.0,22.9,14.8,28.1,15.9,97.4,35.8,85.4,56.1,135.4,49.1,102.8,191.5,65.3,63.8,1=2=3
20240626MRG11,20240626,1,1,0,1,0,0,2.4,5.2,12.1,9.8,4.6,17.0,19.0,22.8,20.0,61.6,36.6,99.2,51.8,119.5,66.5,136.2,177.4,74.1,244.0,158.2,1=2=3
20240626MRG12,20240626,1,1,0,1,0,0,5.6,3.3,12.1,21.7,5.5,11.2,36.1,7.7,16.4,43.0,44.8,73.5,73.5,35.5,51.5,117.1,25.9,51.5,78.6,25.5,3=4=5
20240626OMR01,20240626,1,1,1,1,0,0,5.5,5.1,21.9,16.3,7.4,23.1,13.5,9.2,10.1,35.4,15.6,66.4,34.0,20.4,17.1,80.5,34.0,23.9,54.2,20.9,2=4=5
20240626OMR03,20240626,1,1,1,0,0,0,2.9,7.8,2.8,21.9,28.0,18.7,53.0,25.1,64.5,51.8,21.3,13.1,45.9,17.8,51.8,32.2,85.2,170.5,149.2,70.2,1=2=3
20240626OMR04,20240626,1,1,0,1,1,0,5.7,3.6,7.5,53.1,4.3,12.2,42.4,6.1,43.1,42.4,24.4,41.8,92.0,28.4,120.0,102.2,27.3,125.5,115.0,72.6,1=3=4
20240626OMR05,20240626,1,1,0,0,0,0,2.9,8.3,7.6,5.2,17.6,19.6,11.6,37.0,25.1,31.4,36.1,26.9,18.0,49.3,38.6,26.8,102.3,69.9,69.9,66.5,1=2=4
20240626OMR06,20240626,1,0,1,0,0,0,4.7,17.0,49.8,13.1,4.9,26.8,3.2,51.3,16.1,54.0,19.6,69.6,20.0,149.5,48.8,123.9,19.5,10.8,54.6,94.1,1=3=6
20240626OMR07,20240626,1,1,1,0,0,0,2.7,20.1,53.5,40.7,2.8,19.9,8.8,77.0,34.1,112.5,9.9,53.0,29.4,125.0,66.2,234.4,43.2,15.0,95.3,40.1,1=3=6
20240626OMR08,20240626,1,0,0,1,1,0,10.9,9.1,3.5,29.5,18.2,5.1,30.6,5.7,40.3,17.6,36.8,19.2,92.0,19.9,121.7,42.1,20.5,110.9,40.5,39.9,1=2=5
20240626OMR09,20240626,1,0,0,0,1,0,4.5,3.5,5.0,42.4,7.1,7.6,52.9,8.6,41.0,36.9,57.2,57.6,93.3,30.8,101.3,99.9,55.0,141.9,104.3,57.6,1=2=3
20240626OMR10,20240626,1,0,1,0,0,0,4.2,7.8,7.7,41.2,4.1,4.4,21.2,10.5,40.9,35.0,39.5,42.7,136.6,50.9,141.6,134.2,35.7,86.5,83.7,79.4,2=3=4
20240626OMR11,20240626,1,0,0,0,0,1,5.2,10.1,6.7,3.1,15.6,27.0,9.6,21.0,9.1,10.5,78.8,140.4,71.8,134.6,80.7,28.7,222.8,119.6,174.6,96.4,4=5=6
20240626OMR12,20240626,1,0,0,0,0,0,4.9,6.6,22.0,14.5,3.7,15.3,8.4,12.5,8.6,27.7,27.1,94.5,75.2,77.9,54.6,86.8,55.8,37.6,89.9,36.9,1=2=4
20240626TDA01,20240626,1,1,1,1,1,0,4.0,4.2,13.2,32.9,10.3,14.6,67.8,22.3,40.7,78.6,5.9,13.6,50.1,15.6,32.6,69.2,16.8,44.9,80.5,48.7,2=3=6
20240626TDA02,20240626,1,0,1,1,1,0,8.6,30.0,27.8,73.7,6.6,4.4,67.2,24.8,114.2,126.9,9.9,6.1,57.1,23.3,91.4,81.6,3.8,40.8,27.5,67.2,1=3=5
20240626TDA03,20240626,1,1,0,1,0,0,4.2,2.9,13.3,23.8,14.4,34.4,71.9,35.0,59.9,80.7,5.6,15.8,54.2,9.9,35.3,69.4,29.0,69.4,119.9,92.0,1=2=3
20240626TDA04,20240626,1,1,0,0,1,0,8.3,47.0,2.8,12.1,86.1,9.0,28.7,47.9,72.7,7.3,110.7,7.3,29.8,48.9,116.3,7.3,94.9,141.0,18.4,53.4,1=2=3
20240626TDA05,20240626,1,1,0,1,0,0,12.7,2.8,29.9,40.8,3.8,34.2,40.3,6.8,5.9,46.9,26.9,101.5,116.6,41.4,47.7,136.8,35.7,46.3,143.1,29.4,1=2=5
20240626TDA06,20240626,1,1,1,0,0,0,2.6,19.6,49.8,12.6,11.1,44.2,5.7,114.3,43.4,146.5,14.6,42.2,4.0,133.9,55.8,203.8,49.3,14.1,72.1,120.2,1=3=6
20240626TDA07,20240626,1,1,0,1,0,0,10.1,2.5,3.3,29.5,36.0,29.0,72.9,5.4,39.3,41.5,49.8,67.9,87.9,12.9,54.3,45.2,110.7,249.1,106.7,49.0,1=2=5
20240626TDA08,20240626,1,1,0,0,0,1,10.0,5.3,38.0,2.6,34.7,65.8,16.7,69.5,7.4,55.0,36.8,83.8,15.6,52.6,5.9,38.8,160.3,48.5,141.8,37.6,1=2=3
20240626TDA09,20240626,1,1,0,1,0,0,7.4,3.5,13.0,9.7,8.9,20.0,29.6,9.4,6.2,29.4,23.9,69.2,77.6,33.8,20.2,97.8,53.5,52.3,95.7,26.6,1=4=6
20240626TDA11,20240626,1,1,0,0,0,0,4.7,6.5,13.1,24.4,4.0,10.2,19.9,9.0,14.9,23.7,21.6,41.1,89.0,27.6,58.8,106.2,33.9,43.9,74.8,30.7,1=3=6
20240626TDA12,20240626,1,1,1,0,0,0,3.8,5.1,9.1,13.6,8.9,8.0,15.1,17.9,24.9,32.9,24.9,35.7,29.2,51.6,32.4,44.0,48.1,36.7,53.6,35.4,1=3=6
20240626WKM01,20240626,1,1,1,0,1,0,7.1,6.1,3.0,85.0,23.1,13.4,191.2,9.6,163.9,88.2,14.5,7.8,208.6,6.8,163.9,114.7,13.9,286.8,327.8,109.2,1=2=5
20240626WKM02,20240626,1,1,0,0,1,0,7.7,20.7,2.3,7.4,44.5,10.8,40.8,13.0,66.8,10.6,40.8,23.3,52.5,28.2,147.1,11.8,66.8,163.5,56.5,61.3,1=3=5
20240626WKM03,20240626,1,1,0,0,0,1,14.0,25.1,54.0,4.0,14.6,34.9,4.3,38.7,6.1,26.6,38.7,118.9,10.3,118.9,17.4,68.6,99.1,8.7,25.4,35.6,1=4=6
20240626WKM04,20240626,1,1,0,0,0,1,9.7,20.5,4.0,3.0,94.3,19.1,15.6,71.3,29.5,8.5,108.3,33.6,24.7,108.3,31.4,8.4,153.9,69.6,31.7,40.0,1=2=3
20240626WKM05,20240626,1,1,0,1,0,0,6.4,3.3,6.6,21.6,12.4,24.8,58.7,3.7,17.9,28.8,48.2,101.0,190.1,17.9,58.7,92.3,63.3,170.1,215.5,21.1,1=2=5
20240626WKM06,20240626,1,0,0,0,0,0,5.9,12.8,5.8,4.8,20.9,8.2,7.9,19.9,18.3,7.7,127.4,24.2,55.1,110.2,92.6,38.4,131.5,151.0,35.7,41.6,1=5=6
20240626WKM07,20240626,1,0,1,1,1,0,7.2,13.9,13.4,46.2,3.5,2.4,29.3,7.4,58.2,41.8,52.9,87.4,160.8,118.2,201.0,309.2,18.1,105.8,118.2,160.8,1=3=4
20240626WKM08,20240626,1,1,1,0,0,0,1.7,10.0,12.9,7.1,12.4,9.4,7.2,38.9,38.7,43.3,107.5,123.5,126.2,242.0,215.1,252.5,223.3,187.3,290.4,123.5,1=2=3
20240626WKM09,20240626,1,1,0,0,0,1,4.1,14.5,66.8,3.8,11.3,57.5,3.1,95.8,8.6,38.6,40.2,127.8,17.0,250.0,40.5,122.3,213.0,33.8,151.3,127.8,2=3=4
20240626WKM10,20240626,1,0,1,0,0,0,7.8,40.3,46.3,77.8,3.6,3.3,10.4,50.8,72.7,33.9,26.1,29.6,60.2,166.0,179.5,169.1,7.5,15.1,10.1,66.6,1=3=5
20240626WKM11,20240626,1,0,0,0,0,0,3.1,5.2,10.0,21.0,5.5,7.2,16.0,15.4,18.2,26.7,39.3,72.4,81.3,104.9,78.7,124.8,64.0,84.2,87.2,40.9,1=3=4
20240626WKM12,20240626,1,1,1,1,0,0,14.6,3.7,43.5,36.6,5.8,36.7,30.4,16.1,4.3,98.2,15.9,83.6,103.9,22.6,9.0,133.0,28.1,15.1,196.4,15.9,4=5=6
20240627AMG01,20240627,1,1,1,0,0,0,6.2,8.2,4.4,30.2,11.1,5.6,30.5,8.2,36.4,14.6,29.8,17.9,86.0,23.2,79.9,35.9,27.2,108.7,41.0,36.8,2=4=5
20240627AMG02,20240627,1,1,1,1,1,0,4.7,5.8,10.0,39.3,3.7,6.9,35.4,10.3,38.8,49.2,16.8,30.1,131.1,33.4,114.1,131.1,16.5,70.4,93.2,70.8,1=4=5
20240627AMG03,20240627,1,1,1,1,0,0,4.3,3.9,14.0,21.9,4.9,20.0,26.6,10.7,16.8,51.0,13.7,43.9,60.2,23.4,25.0,96.3,43.8,51.0,127.5,48.7,2=4=6
